id,name,style_specific,style,abv,ibu,rating
379,Heady Topper,American Double / Imperial IPA,IPA,0.08,120,4.502146358121868
1200,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,other ale,0.046,20,3.0098080558524236
1199,Indian Paintbrush IPA,American IPA,IPA,0.07,75,4.1714783710548335
1198,Saddle Bronc Brown Ale (2013),English Brown Ale,dark ale,0.048,16,3.274158141848301
1197,Wagon Box Wheat Beer,American Pale Wheat Ale,other ale,0.059,15,3.942333174322169
1945,Birdhouse Pale Ale,Belgian Pale Ale,other ale,0.05,18,3.5425404661873365
1079,Ozzy,Belgian Pale Ale,other ale,0.073,27,2.8093538235508784
94,Resurrection,Dubbel,other ale,0.07,21,3.0114361180635476
1748,Bronx Summer Pale Ale,American Pale Ale (APA),other ale,0.052,16,2.9336097650472275
1747,Bronx Black Pale Ale,American Black Ale,other ale,0.057,46,2.8638659640570796
1037,Bronx Pale Ale,American Pale Ale (APA),other ale,0.063,50,3.7047915940533955
2594,Surfrider,American Pale Ale (APA),other ale,0.052,35,3.3063453278011403
2035,Kolschtal Eddy,Kölsch,other ale,0.055,26,3.5276507397947605
2034,South Bay Session IPA,American IPA,IPA,0.05,43,2.682927249380077
1562,Grandma's Pecan,English Brown Ale,dark ale,0.069,34,4.451096725422576
1561,Double Trunk,American Double / Imperial IPA,IPA,0.099,101,4.896059918117941
1749,Just IPA,American IPA,IPA,0.046,45,3.429509718312577
2455,Lionshead,American Pilsner,lager,0.045,10,3.54264501206889
963,Manhattan Gold Lager (1990),American Amber / Red Lager,lager,,23,2.834527228955034
2638,G. B. Russo’s Italian Pistachio Pale Ale,American Pale Ale (APA),other ale,0.052,16,3.9343918789782175
1278,Northern Hawk Owl Amber,American Amber / Red Ale,other ale,0.0579999999999999,24,3.6480908031417103
1277,CEO Stout,American Stout,dark ale,0.059,32,3.1961842544714543
1276,Will Power Pale Ale,American Pale Ale (APA),other ale,0.047,29,3.3280653476695465
1732,Curious Traveler Shandy,Shandy,other ale,0.044,22,3.9955234670823896
2347,Hunny Do Wheat,American Pale Wheat Ale,other ale,0.048,18,3.7110955740052636
1781,Three Way Pale Ale,American Pale Ale (APA),other ale,0.052,31,2.754429836189734
1780,Rise to the Top,Cream Ale,other ale,0.0409999999999999,19,3.6149714023386696
1779,Lost Trout Brown Ale,American Brown Ale,dark ale,0.049,28,4.8355192848148825
2421,Watermelon Ale,Fruit / Vegetable Beer,other ale,0.051,11,3.5691838253358665
2319,Knotty Blonde Ale,American Blonde Ale,other ale,0.04,18,3.931859790416847
2317,Fivepine Chocolate Porter,American Porter,dark ale,0.062,40,3.7449525231009733
2316,Hoodoo Voodoo IPA,American IPA,IPA,0.062,82,3.9656907839203934
1913,Hydraulion Red,Irish Red Ale,other ale,0.053,22,3.6392853272383445
1912,40 Mile IPA,American IPA,IPA,0.06,50,3.0617239188222767
2617,Citra Faced,American Pale Wheat Ale,other ale,0.055,64,3.6525635290097718
2616,Pole Barn Stout,Oatmeal Stout,dark ale,0.055,31,3.770578389905273
2615,Pale,American Pale Ale (APA),other ale,0.054,37,3.420156234412584
2614,Yoshi's Nectar,California Common / Steam Beer,lager,0.053,27,3.245838689556925
1889,Leatherhead Red,American Amber / Red Ale,other ale,0.052,32,2.7882078558652346
1222,Cropduster Mid-American IPA,American IPA,IPA,0.065,48,3.0566269871029945
122,Golden Frau Honey Wheat,Braggot,other ale,0.075,23,3.55803765973288
121,Cornstalker Dark Wheat,American Dark Wheat Ale,other ale,,28,3.607596416916021
2623,Cafe Leche,American Porter,dark ale,0.0579999999999999,20,2.9047273978929176
2622,Damascene Apricot Sour,Fruit / Vegetable Beer,other ale,0.052,12,3.212057851100609
2621,Csar,Russian Imperial Stout,dark ale,0.12,90,4.266084476836685
1817,Klingon Warnog Roggen Dunkel,Roggenbier,other ale,0.055,35,3.8276290859631255
1449,Overlord Imperial IPA,American Double / Imperial IPA,IPA,0.085,115,4.481021804979445
951,Alloy,American IPA,IPA,0.0579999999999999,36,2.592265807183262
950,Rivet Irish Red Ale,Irish Red Ale,other ale,0.051,22,3.3862305083354913
949,3 Gear Robust Porter,American Porter,dark ale,0.052,50,3.982872462634975
948,Circuit Bohemian Pilsner,Czech Pilsener,lager,0.045,35,2.176437754243576
2321,Turnrow Harvest Ale,American Blonde Ale,other ale,0.055,35,3.411487098645318
1755,Juke Joint IPA,American IPA,IPA,0.07,60,3.8012746875189505
1754,Parade Ground Coffee Porter,American Porter,dark ale,0.07,35,3.8418251661231824
1428,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,other ale,0.05,21,3.3779479126623677
529,Tin Roof Blonde Ale,American Blonde Ale,other ale,0.045,18,3.3124319320715383
495,Voodoo Bengal Pale Ale,American Pale Ale (APA),other ale,0.055,37,2.465442371889699
494,Perfect Tin Amber,American Amber / Red Ale,other ale,0.045,28,3.4096964165024484
1856,IPA & a Half,American IPA,IPA,0.073,87,4.431506349292253
736,Ornery Amber Lager (2003),Vienna Lager,lager,0.055,33,1.8509888720313028
1027,Big Island Shandy,Shandy,other ale,0.05,25,3.8326638897121352
1026,Preservation IPA,American IPA,IPA,0.068,40,2.1088783376168796
1938,Almanac IPA,American IPA,IPA,0.062,72,4.862906625978132
1937,Milk Mustachio Stout,Milk / Sweet Stout,dark ale,0.065,44,3.3268110547276244
1936,Farmer's Tan Red Ale,American Amber / Red Ale,other ale,0.06,30,3.510794381353033
594,Triangle India Pale Ale,American IPA,IPA,0.057,62,2.9388368416966966
114,Triangle White Ale,Witbier,other ale,0.05,28,4.074046896420608
113,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,other ale,0.08,30,3.1248112243263915
2445,Troegenator,Doppelbock,lager,0.0819999999999999,9,3.544818588661429
2444,Nugget Nectar,American Amber / Red Ale,other ale,0.075,93,2.5465271665094624
2203,Sunshine Pils,American Pilsner,lager,0.045,45,1.0
1510,Troegenator Doublebock,Doppelbock,lager,0.0819999999999999,25,2.7010019644907066
1509,Perpetual IPA,American IPA,IPA,0.075,85,4.3706240402586705
433,Greenville Pale Ale,American Pale Ale (APA),other ale,0.055,52,2.57831197618499
641,Hoppy Boy,American IPA,IPA,0.062,65,4.113708909259214
2588,Cow Creek,American Amber / Red Lager,lager,0.054,26,3.0667603328125326
2458,Chupahopra,American IPA,IPA,0.075,63,4.33659320496836
2212,Twisted X,American Adjunct Lager,lager,0.051,19,3.273893494888374
2235,Day Hike Session,American IPA,IPA,0.0409999999999999,41,2.6128352635029164
1661,Trailhead ISA,American IPA,IPA,0.048,48,3.217310307237394
1660,Immersion Amber,American Amber / Red Ale,other ale,0.052,27,3.2753275279616845
1659,Evo IPA,American IPA,IPA,0.062,70,4.324185824805568
1438,Presidential Pils,Czech Pilsener,lager,0.048,8,3.497839095385877
1173,Evolutionary IPA (2012),American IPA,IPA,0.062,70,4.704997915389859
560,Persnickety Pale,American Pale Ale (APA),other ale,0.057,36,2.455080099580449
519,SoDo Brown Ale,American Brown Ale,dark ale,0.054,20,2.6832673793429067
518,Immersion Amber Ale (2011),American Amber / Red Ale,other ale,0.052,27,2.834722474195037
505,Evolutionary IPA (2011),American IPA,IPA,0.062,70,3.681896754762234
482,Trailhead India Style Session Ale (2011),American IPA,IPA,0.048,48,2.587676585796706
451,Panorama Wheat Ale,American Pale Wheat Ale,other ale,0.046,18,3.707747388581875
2497,Wobble,American IPA,IPA,0.063,69,3.879660788408305
2246,Night Cat,American Dark Wheat Ale,other ale,0.0579999999999999,43,2.668895881482236
1630,Night Cat (2014),American Dark Wheat Ale,other ale,0.0579999999999999,43,3.920764037112707
1284,Dog Days Lager,Dortmunder / Export Lager,lager,0.051,17,3.0813442080235394
1121,Sidekick Extra Pale Ale,American Pale Ale (APA),other ale,0.051,36,3.643525624528234
1042,Atom Smasher,Märzen / Oktoberfest,lager,0.077,23,2.9032165416697877
1041,Testudo,Bière de Garde,other ale,0.045,35,3.24725585355682
1040,Hobnob B & B Pale Ale,American Pale Ale (APA),other ale,0.065,20,3.384084370685634
861,Cane and Ebel,American Strong Ale,other ale,0.07,68,2.876233677407641
642,Outlaw IPA (2015),American IPA,IPA,0.065,78,3.8723577134855165
2037,The Gilded Age,Munich Helles Lager,lager,0.045,17,3.799189936289087
1285,No Limits Hefeweizen,Hefeweizen,other ale,0.05,20,3.2768979391944377
1189,Honeyspot Road White IPA,American White IPA,IPA,0.06,63,3.1097105894649593
1171,Road 2 Ruin Double IPA,American Double / Imperial IPA,IPA,0.072,58,3.59771323265376
1170,Workers Comp Saison,Saison / Farmhouse Ale,other ale,0.048,19,3.2556217420621945
1169,Ol' Factory Pils,German Pilsener,lager,0.05,13,3.310532931070536
2310,PUNK'N,Pumpkin Ale,other ale,0.05,10,4.270072090831588
2100,Yard Sale Winter Lager,American Amber / Red Lager,lager,0.04,22,3.0628169404678105
1925,Trader Session IPA,American IPA,IPA,0.04,42,2.6226320181007683
1723,Hop Nosh IPA,American IPA,IPA,0.073,83,4.834561747932166
1212,SUM'R,American Blonde Ale,other ale,0.04,17,3.778052124439206
1097,Organic Baba Black Lager,Schwarzbier,lager,0.04,32,2.8068419450925415
1089,Hop Notch IPA (2013),American IPA,IPA,0.073,82,4.476643007308387
1088,Cutthroat Pale Ale,American Pale Ale (APA),other ale,0.04,34,3.6855287168193414
974,WYLD Extra Pale Ale,American Pale Ale (APA),other ale,0.04,29,3.086295988903511
98,Pilsner Ukiah,German Pilsener,lager,0.055,15,3.765322311985014
2372,The Green Room,American IPA,IPA,0.06,75,3.4916401577687473
2367,Humbucker Helles,Maibock / Helles Bock,lager,0.047,25,2.039890735277676
1704,Uncle John's Apple Cherry Cider,Cider,other ale,0.065,25,3.4981998068534965
1703,Uncle John's Apricot Apple Cider,Cider,other ale,0.065,19,3.0396814654556072
877,Draught Hard Apple Cider,Cider,other ale,0.065,17,3.71323082075108
606,Scotty K NA,Low Alcohol Beer,other ale,0.001,35,3.196761776680522
543,Bacon Brown Ale,American Brown Ale,dark ale,0.068,34,3.4111830808747774
347,Golden State Ale,Belgian Pale Ale,other ale,0.064,34,3.789156158894106
346,Baltic Porter,Baltic Porter,dark ale,0.078,45,3.180186029520628
25,Siamese twin,Dubbel,other ale,0.085,34,3.455088718509356
2507,Double Duckpin,American Double / Imperial IPA,IPA,0.085,90,4.815530420612838
2506,Old Pro,Gose,other ale,0.042,10,3.753243293121643
829,Duckpin Pale Ale,American Pale Ale (APA),other ale,0.055,28,3.574454747044909
582,Balt Altbier,Altbier,other ale,0.06,22,3.8159014424476267
2190,Campside Session IPA,American IPA,IPA,0.045,50,3.496102347666959
1951,Upland Wheat Ale,Witbier,other ale,0.045,15,3.674984018699961
1950,Dragonfly IPA,American IPA,IPA,0.06,74,3.456003204128981
2565,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),other ale,0.128,21,4.196171733352841
2564,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,other ale,0.104,26,3.091565383655419
2563,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,other ale,0.068,24,3.2173238267058037
2562,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,dark ale,0.099,51,4.165076623951707
2561,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,dark ale,0.076,37,3.731695882234552
2560,Blood Orange Saison,Saison / Farmhouse Ale,other ale,0.06,21,3.635810533820875
1932,Thai Style White IPA,American White IPA,IPA,0.065,33,2.595300106153947
1853,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,other ale,0.075,30,3.043472227274904
1315,Upslope Imperial India Pale Ale,American Double / Imperial IPA,IPA,0.099,90,4.090488127352912
907,Upslope Christmas Ale,Winter Warmer,other ale,0.0819999999999999,28,3.2026371035499714
906,Upslope Pumpkin Ale,Pumpkin Ale,other ale,0.077,17,4.020091442999621
683,Upslope Belgian Style Pale Ale,Belgian Pale Ale,other ale,0.075,30,3.162415717368983
614,Upslope Foreign Style Stout,Foreign / Export Stout,dark ale,0.069,25,3.943102531939934
466,Top Rope Mexican-style Craft Lager,Vienna Lager,lager,0.048,15,3.598759453940872
444,Upslope Craft Lager,Vienna Lager,lager,0.048,22,3.2922275462689172
345,Upslope Brown Ale,English Brown Ale,dark ale,0.067,25,3.5212207159366917
80,Upslope Pale Ale,American Pale Ale (APA),other ale,0.0579999999999999,34,3.2266467968120995
79,Upslope India Pale Ale,American IPA,IPA,0.072,59,3.3058445356561417
382,Common Sense Kentucky Common Ale,American Brown Ale,dark ale,0.053,22,3.4122872907831874
381,Upstate I.P.W.,American IPA,IPA,0.065,70,3.4608548357516344
1826,Squatters Full Suspension Pale Ale,American Pale Ale (APA),other ale,0.04,31,3.2431990380168916
1825,Squatters Hop Rising Double IPA,American Double / Imperial IPA,IPA,0.09,75,4.176604381043377
1824,Devastator Double Bock,Doppelbock,lager,0.08,15,3.131664658432652
1823,Wasatch Ghostrider White IPA,American White IPA,IPA,0.06,60,4.42022901160657
1682,Wasatch Ghostrider White IPA (2014),American White IPA,IPA,0.06,70,2.9193471689616635
1681,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,other ale,0.04,19,3.812257510728702
1680,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,IPA,0.09,75,4.242370859570078
1679,Squatters Full Suspension Pale Ale,American Pale Ale (APA),other ale,0.04,33,3.163611205203526
2245,Nunica Pine,Cider,other ale,0.068,17,4.126326829493222
2244,Ginger Peach,Cider,other ale,0.069,23,4.2948078383500485
1378,Totally Roasted,Cider,other ale,0.068,35,3.087111725664663
1377,Blue Gold,Cider,other ale,0.068,27,3.2336943483350646
1376,Hard Apple,Cider,other ale,0.068,15,2.4937188297583046
2411,Nitro Can Coffee Stout,American Stout,dark ale,0.052,30,4.210897569627884
1770,Voodoo Love Child,Tripel,other ale,0.092,25,3.469286081323315
1769,White Magick of the Sun,Witbier,other ale,0.079,23,3.7763793485070773
1730,Wynona's Big Brown Ale,American Brown Ale,dark ale,0.075,31,3.7074699891002836
1729,Gran Met,Belgian Strong Pale Ale,other ale,0.092,25,2.8131822304689402
1603,Good Vibes IPA,American IPA,IPA,0.073,85,4.222449112039566
1488,Pilzilla,American Double / Imperial Pilsner,lager,0.075,85,1.0
1846,Wachusett Light IPA,American IPA,IPA,0.04,37,2.667856185129202
1845,Green Monsta IPA,American IPA,IPA,0.06,55,2.8451666297031535
1844,Wachusett IPA,American IPA,IPA,0.0559999999999999,50,3.060136313248069
1843,Strawberry White,Witbier,other ale,0.047,20,3.7741522508324574
1418,Larry Imperial IPA,American Double / Imperial IPA,IPA,0.085,85,3.098131928965865
1038,Wachusett Summer,American Pale Wheat Ale,other ale,0.047,22,3.260885779440887
1030,Country Pale Ale,English Pale Ale,other ale,0.051,17,3.0129001787825347
1029,Wachusett Light IPA (2013),American IPA,IPA,0.04,37,2.5015832630478902
908,Pumpkan,Pumpkin Ale,other ale,0.052,20,4.049206032336093
619,Wachusett Blueberry Ale,Fruit / Vegetable Beer,other ale,0.045,10,4.557747291143371
618,Green Monsta IPA,American IPA,IPA,0.06,55,3.4265286321242856
780,T-6 Red Ale (2004),American Amber / Red Ale,other ale,0.047,25,3.4065132903471858
2450,Self Starter,American IPA,IPA,0.052,67,3.563395204671513
2223,Ermal's,Cream Ale,other ale,0.054,20,3.3696396831550377
2222,10 Ton,Oatmeal Stout,dark ale,0.07,41,3.507176221960475
2221,Flyin' Rye,American IPA,IPA,0.07,70,4.739568256816703
2439,Christmas Ale,Herbed / Spiced Beer,other ale,0.09,35,2.5835858521482136
2356,Pay It Forward Cocoa Porter,American Porter,dark ale,0.07,35,4.595987095642931
1069,West Sixth Amber Ale,American Amber / Red Ale,other ale,0.055,20,3.4595096159362746
652,West Sixth IPA,American IPA,IPA,,66,3.208008175152694
1542,One Claw,American Pale Ale (APA),other ale,0.055,34,2.7475117222590812
1312,Westbrook Gose,Gose,other ale,0.04,5,3.6524820009015637
576,White Thai,Witbier,other ale,0.05,16,3.148955842641025
575,Westbrook IPA,American IPA,IPA,0.068,65,3.745761007132178
1645,Westfield Octoberfest,Märzen / Oktoberfest,lager,0.057,22,2.893962237492485
1551,Pop's Old Fashioned Lager,American Amber / Red Lager,lager,0.052,8,3.7579400378306502
1550,Charlie in the Rye,American IPA,IPA,0.0579999999999999,55,3.082694865523017
2364,Royal Lager,American Pale Lager,lager,,8,3.9074043256871756
2348,Rip Van Winkle (Current),Bock,lager,0.08,10,3.6758142991404883
2344,O’Malley’s Stout,English Stout,dark ale,,21,4.364295751619517
2343,O’Malley’s IPA,American IPA,IPA,0.075,89,4.5960098132560026
2342,O’Malley’s Irish Style Cream Ale,Cream Ale,other ale,,26,3.479829471683091
2341,L'il Lucy's Hot Pepper Ale,Chile Beer,other ale,0.049,28,3.307724347610396
2340,Drop Kick Ale,American Amber / Red Ale,other ale,0.052,28,3.500832003255793
2573,Raspberry Berliner Weisse,Berliner Weissbier,other ale,0.055,32,2.0985185403183944
2572,Hop Session,American IPA,IPA,0.05,72,3.9299908571649267
2571,Blueberry Berliner Weisse,Berliner Weissbier,other ale,0.055,35,4.304556386678378
2570,Berliner Weisse,Berliner Weissbier,other ale,0.055,23,3.4439341928679603
1498,Super G IPA,American IPA,IPA,0.06,72,4.143218952002465
1838,Hefe Lemon,Radler,other ale,0.049,30,3.2778744084125475
1837,Hefe Black,Hefeweizen,other ale,0.049,30,3.449265039759611
1836,Widmer Brothers Hefeweizen,Hefeweizen,other ale,0.049,30,3.079084899061638
1619,Hop Slayer Double IPA,American Double / Imperial IPA,IPA,0.0819999999999999,100,4.8405468470206925
1618,Pumpkin Ale,Pumpkin Ale,other ale,0.045,34,3.171973143344005
1364,Big Bowl Blonde Ale,American Brown Ale,dark ale,0.05,36,3.5194314662666186
971,Phat Chance,American Blonde Ale,other ale,0.052,27,3.258069738581989
740,Hop Slayer Double IPA (2011),American Double / Imperial IPA,IPA,0.0819999999999999,100,4.920238070264744
430,Hop Slayer Double IPA (2011),American Double / Imperial IPA,IPA,0.0819999999999999,100,4.783029107448367
398,Wild Onion Summer Wit,Witbier,other ale,0.042,13,3.6684310287532655
366,Jack Stout,Oatmeal Stout,dark ale,0.06,23,3.6498890080191737
334,Wild Onion Pumpkin Ale (2010),Pumpkin Ale,other ale,0.045,18,4.085679986026407
162,Paddy Pale Ale,American Pale Ale (APA),other ale,0.0559999999999999,41,2.964210719577794
2253,Blonde Hunny,Belgian Pale Ale,other ale,0.068,21,4.046072515934268
1318,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee Heavy,dark ale,0.057,20,3.0104612551128254
1195,Wild Wolf American Pilsner,American Pilsner,lager,0.045,25,3.183886112050253
1194,Alpha Ale,American Pale Ale (APA),other ale,0.051,45,2.720317951952117
826,Mystical Stout,Irish Dry Stout,dark ale,0.054,27,3.36507142782587
825,Bodacious Bock,Bock,lager,0.075,20,2.6091408157608043
813,Ambitious Lager,Munich Helles Lager,lager,0.05,20,2.194554093963367
324,Wyoming Pale Ale,American Pale Ale (APA),other ale,0.072,21,4.072307205771098
323,Wind River Blonde Ale,American Blonde Ale,other ale,0.05,21,3.3189163944476268
762,Ace IPA,American IPA,IPA,0.074,83,4.529445181149709
761,P-51 Porter,American Porter,dark ale,0.08,31,3.1803780288571106
2149,#001 Golden Amber Lager,American Amber / Red Lager,lager,0.055,15,3.8754670804719664
2148,#002 American I.P.A.,American IPA,IPA,0.071,60,2.448880267730226
2147,#003 Brown & Robust Porter,American Porter,dark ale,0.052,33,3.1178301217288755
2146,#004 Session I.P.A.,American IPA,IPA,0.048,38,3.3056553820567673
2047,Tarasque,Saison / Farmhouse Ale,other ale,0.059,18,3.202087540081516
1470,Ananda India Pale Ale,American IPA,IPA,0.062,61,3.7448637728784813
1469,Tiny Bomb,American Pilsner,lager,0.045,23,1.9646466146757637
